,highly_variable,highly_variable_rank,means,variances,variances_norm
MYC,True,671.0,0.33320150286731265,0.621092745509473,1.4494825649999339
PVT1,True,3712.0,0.07019972315602135,0.07635303041226309,0.9748971280678311
FAM49B,True,6997.0,0.5861182519280206,0.7882419660407984,0.9320328139729538
ASAP1,True,716.0,0.0626853865928416,0.09831478937013174,1.401671844269301
EFR3A,True,7868.0,0.13990508206446509,0.15435917224154605,0.9241675743907773
TMEM71,True,9712.0,0.1261617559818074,0.13497652520193976,0.9052967795895648
PHF20L1,True,4788.0,0.21109353371564168,0.24862210081253255,0.9553556388128349
SLA,True,6281.0,0.15414277239470042,0.17429955679191975,0.9387667923940803
NDRG1,True,5277.0,0.08423966778722562,0.09040124622221808,0.9489724646877173
ST3GAL1,True,10154.0,0.32301759936721375,0.372164689297662,0.899650208260763
ZFAT,True,668.0,0.026102432272098082,0.042431420733725425,1.453008060815332
TRAPPC9,True,6602.0,0.0716828158987542,0.07485711049870451,0.9356245582037115
CHRAC1,True,8549.0,0.1721376310065256,0.19215943680585498,0.9174937538549847
AGO2,True,8398.0,0.08186671939885308,0.08486248950239667,0.9188951670491082
PTK2,True,2659.0,0.026201305121613606,0.029472624754550848,1.0052311300642702
DENND3,True,1513.0,0.05774174411706545,0.07142082680071517,1.0995857289467772
AC040970.1,True,9520.0,0.008305319359303936,0.008237155460676205,0.9075064839134018
SLC45A4,True,7669.0,0.005141388174807198,0.005115460082558099,0.9260185770195647
PTP4A3,True,2502.0,0.0527981016412893,0.060496965660392484,1.0124545700017316
TSNARE1,True,10893.0,0.02313624678663239,0.02280096096627403,0.8872931713517603
JRK,True,7698.0,0.017401621514732055,0.017693791616078956,0.9257235527515816
THEM6,True,8750.0,0.0746490013842199,0.07640067279293229,0.9156940868742508
LYPD2,True,52.0,0.042811943840221474,0.8785189783760691,10.619028333780237
LY6E-DT,True,4932.0,0.005734625271900337,0.005900068400497358,0.953233050933156
LY6E,True,2246.0,1.3284556060905675,2.716391820089769,1.0270888079157772
ZFP41,True,6765.0,0.007613209412695274,0.00775376079058859,0.9341058690188603
GLI4,True,9958.0,0.04973304330630809,0.05082411541747491,0.9020898316327369
MINCR,True,5147.0,0.04330630808779909,0.046576865129788064,0.9504044186855246
ZNF696,True,6776.0,0.01107375914573858,0.01134774438600584,0.933969650940952
TOP1MT,True,4398.0,0.053193593039351394,0.057884094427452626,0.9617991018663845
RHPN1,True,10306.0,0.0313426932964208,0.03174768775091804,0.8978451696465903
ZC3H3,True,9103.0,0.08206446509788412,0.08443453910499009,0.9118353499926076
GSDMD,True,12273.0,0.2738777931579988,0.2896626632010633,0.8412618508878061
MROH6,True,5104.0,0.014039944631204272,0.014635254411388203,0.9509511560213737
NAPRT,True,2181.0,0.19458176784654935,0.24592732926707625,1.0310348383238612
EEF1D,True,13088.0,6.661755981807396,16.92849473091702,0.5289983019025306
TIGD5,True,1974.0,0.0058334981214158595,0.006591102898332489,1.0460994949604332
PYCR3,True,9188.0,0.020961044097290885,0.021117003723066834,0.91115351436148
TSTA3,True,11940.0,0.15265967965196756,0.15745015866878215,0.8569713646987948
ZNF623,True,5271.0,0.03371564168479336,0.03614189322510485,0.94902594083427
ZNF707,True,8419.0,0.016412893019576824,0.01654063678025815,0.9187291107257969
SCRIB,True,7489.0,0.01690725726715444,0.01721634124466691,0.9277089197424889
PUF60,True,12907.0,0.4197152461933953,0.4235448215078816,0.7550879667820118
NRBP2,True,3121.0,0.007118845165117659,0.00766216188550494,0.989316100307647
EPPK1,True,6853.0,0.007712082262210797,0.007851128011821178,0.9333476780702885
PLEC,True,849.0,0.23126359501680838,0.37121274115056785,1.29462637645503
PARP10,True,9110.0,0.1725331224045877,0.19142981325067154,0.9117420453063173
GRINA,True,858.0,0.347636938896579,0.5788300724651186,1.287028336523785
AC109322.1,True,1629.0,0.0038560411311053984,0.004434847661019172,1.0841069807573913
EXOSC4,True,7445.0,0.07524223848131303,0.0780916302299742,0.9281583644890482
GPAA1,True,11723.0,0.20476567134664822,0.21783153313963594,0.864726124426795
CYC1,True,4782.0,0.3451651176586909,0.4261869449474626,0.9554028889826317
SHARPIN,True,12348.0,0.20278821435633776,0.20835373997380746,0.8357966637068989
MAF1,True,12502.0,0.4541229978247973,0.5075855899328447,0.8233374583214138
HGH1,True,11094.0,0.06219102234526399,0.06149331028822626,0.8830123580408324
MROH1,True,10335.0,0.04192208819458177,0.04254178133150356,0.8975618985314918
BOP1,True,10592.0,0.09936721376310065,0.1021591961008669,0.8930252410060043
HSF1,True,12699.0,0.28158987542020963,0.28438960098914917,0.8013735331944131
DGAT1,True,6382.0,0.04113110539845758,0.0435963077379851,0.9377214052053754
SLC52A2,True,12404.0,0.13229187265176984,0.13082106935547821,0.8326900168215469
FBXL6,True,7734.0,0.023235119636147914,0.02388408453332384,0.9253139654922902
ADCK5,True,11530.0,0.03381451453430888,0.03326761950254801,0.8709910100693022
CPSF1,True,6312.0,0.10361874629226814,0.11246984612733188,0.9382657214122274
SLC39A4,True,3397.0,0.0806802452046668,0.08920843665707293,0.9817147338929432
VPS28,True,12901.0,0.7867312635950168,0.942843798632874,0.7565126667387932
TONSL,True,4688.0,0.007712082262210797,0.008048893264466287,0.9568581518622553
CYHR1,True,11422.0,0.10915562586513744,0.11109385830563642,0.8747627647763626
KIFC2,True,7294.0,0.025212576626458375,0.02616145485615081,0.9294728680280899
PPP1R16A,True,3304.0,0.023531738184694482,0.02574898114427403,0.9843789078053774
MFSD3,True,10420.0,0.03411113308285545,0.03453294364544794,0.8962410983049468
LRRC14,True,9423.0,0.06802452046667985,0.06894088103618387,0.9087315128136108
C8orf82,True,4611.0,0.050919517500494366,0.055253282753609,0.9581372819992706
ZNF251,True,7701.0,0.0214554083448685,0.02198597610888584,0.9256977132227016
ZNF34,True,11106.0,0.024520466679849712,0.02411934384093718,0.8827214092903841
RPL8,True,12941.0,19.10915562586514,134.40596184999973,0.7387824335643507
ZNF517,True,5852.0,0.006624480917540043,0.006779013129489259,0.9429383196564728
ZNF7,True,10236.0,0.04963417045679257,0.05053729322957524,0.8987667673882926
COMMD5,True,10729.0,0.10529958473403203,0.10865776152064324,0.8904156638993039
ZNF250,True,8526.0,0.032034803243029465,0.033187058612603286,0.9176843780847634
ZNF16,True,3338.0,0.01661063871860787,0.017918462641676455,0.9831654656584271
C8orf33,True,7527.0,0.08918331026300177,0.09409242105634151,0.9273762523095854
WASHC1,True,12457.0,0.38342891042119837,0.41758752945581584,0.8286704534333971
CBWD1,True,7490.0,0.01690725726715444,0.017216341244666915,0.9277089197424889
C9orf66,True,2472.0,0.0058334981214158595,0.006393337645687377,1.0147114049694377
DOCK8,True,1834.0,0.4528376507810955,0.6510435636727622,1.0596531209047968
KANK1,True,3013.0,0.018093731461340717,0.019745757652781033,0.9925708057537637
SMARCA2,True,10192.0,0.2200909630215543,0.24464328253871592,0.8993442292308023
PUM3,True,8321.0,0.14227803045283766,0.15645821360410833,0.9196405223945031
RFX3,True,4430.0,0.05349021158789796,0.058149094782057806,0.961102053196221
RFX3-AS1,True,5822.0,0.009294047854459166,0.009604109512674857,0.9434538355060038
GLIS3,True,3330.0,0.0058334981214158595,0.006195572393042265,0.9833233149784419
SPATA6L,True,7088.0,0.008008700810757366,0.008143112353834536,0.9312158308150347
PLPP6,True,10399.0,0.022641882539054775,0.022526946395585494,0.896530479293513
CDC37L1-DT,True,5345.0,0.014732054577812933,0.015307517439721738,0.9482813747948577
CDC37L1,True,7321.0,0.07405576428712675,0.07688442920487926,0.92919656633297
AK3,True,11258.0,0.14395886889460155,0.15152732986151482,0.8792793489429056
RCL1,True,10697.0,0.04597587502471821,0.04643737942386129,0.8911247032476836
JAK2,True,1381.0,0.10183903500098873,0.13201876732413448,1.1228065920954764
RLN2,True,2973.0,0.020268934150682223,0.022233251112341514,0.993726190389183
RLN1,True,4119.0,0.01107375914573858,0.011743274891296063,0.966523564335227
PLGRKT,True,11264.0,0.1342693296420803,0.14037993180520544,0.8791357109489479
CD274,True,8364.0,0.006031243820446905,0.005995460706709464,0.9191376579174171
RIC1,True,6161.0,0.1325884912003164,0.14804695276380547,0.9400224765845482
ERMP1,True,10016.0,0.011172631995254104,0.01104889672545596,0.9013817367490106
KIAA2026,True,2628.0,0.09501680838441764,0.1095311823536622,1.006349872566548
RANBP6,True,3606.0,0.07860391536484082,0.08627606914713315,0.9774829071208144
UHRF2,True,9963.0,0.10144354360292664,0.10559862793072165,0.902014131271383
AL354707.1,True,6626.0,0.004152659679651968,0.004135824017942713,0.9355613480648998
KDM4C,True,11797.0,0.20397468855052403,0.21637498442798597,0.8625290917589479
DMAC1,True,11575.0,0.22543009689539253,0.24265988124972301,0.8696559703518052
ZDHHC21,True,3288.0,0.03697844571880562,0.04115198865827795,0.9846821665374074
TTC39B,True,7536.0,0.050919517500494366,0.05347339547980302,0.9272725755094434
SNAPC3,True,7004.0,0.06416847933557446,0.06678084217454816,0.9319875466888652
PSIP1,True,11968.0,0.6756970535890844,0.8701954252716049,0.8559038447518118
CCDC171,True,1975.0,0.008997429305912597,0.010301714024835538,1.0459349432392653
BNC2,True,1404.0,0.005635752422384813,0.006791136370209041,1.1172467444753051
CNTLN,True,2009.0,0.0188847142574649,0.021694157972592065,1.043586978054059
RRAGA,True,11713.0,0.18014633181728298,0.1902277646028811,0.8650473810242094
HAUS6,True,8664.0,0.043800672335376704,0.04544608940526357,0.9165113219555203
PLIN2,True,6903.0,0.16857820842396679,0.190999125347291,0.9328904241058977
DENND4C,True,9940.0,0.14969349416650188,0.16230238799880825,0.9024512216237802
RPS6,True,2230.0,20.49159580779118,210.39630037018475,1.0278473110659756
ACER2,True,5989.0,0.003658295432074352,0.0036452727251076104,0.9415861684580606
MLLT3,True,4071.0,0.17826774767648804,0.21038101957275362,0.967411563877008
FOCAD,True,5637.0,0.017599367213763102,0.018280165394635672,0.9453911375410861
HACD4,True,1422.0,0.3076923076923077,0.4365135507229929,1.114645378609102
KLHL9,True,6750.0,0.10717816887482698,0.11626805744484059,0.9342638039338169
MTAP,True,6273.0,0.024817085228396284,0.025983477860938586,0.9388383324614085
CDKN2A,True,1828.0,0.014534308878781887,0.016895427330645592,1.0608005765271684
CDKN2B,True,999.0,0.0044492782281985365,0.005814276918790773,1.2237593946621652
CAAP1,True,8548.0,0.07909827961241843,0.08155061567389167,0.9175023254513073
PLAA,True,10301.0,0.11538461538461539,0.12126432847287427,0.8979008692307562
IFT74,True,2699.0,0.04310856238876804,0.04896713802022157,1.003914465842816
MOB3B,True,3972.0,0.013051216136049041,0.013870981852075666,0.9691472114694196
C9orf72,True,1664.0,0.085821633379474,0.104964582441077,1.079715673284218
LINGO2,True,6482.0,0.004053786830136444,0.00403775286660382,0.9366931519347705
ACO1,True,7343.0,0.026596796519675697,0.02767185422092438,0.9290640665179224
DDX58,True,5007.0,0.08829345461736207,0.09553583951613831,0.9522214168245724
TOPORS,True,7117.0,0.10866126161755982,0.11762892054606053,0.9308959938597846
SMIM27,True,10593.0,0.17174213960846352,0.1865602594185833,0.8929822577081596
NDUFB6,True,12741.0,0.37393711686770814,0.38898149154615763,0.7949331438214096
APTX,True,11271.0,0.0969942653747281,0.09787883176776425,0.8789842702505933
DNAJA1,True,9565.0,0.4682618153055171,0.5802741068637292,0.9069638965273974
SMU1,True,12027.0,0.20664425548744314,0.2171574711787991,0.8536426704306983
B4GALT1,True,4714.0,0.2077318568321139,0.24469053384709386,0.9564860318225052
B4GALT1-AS1,True,2390.0,0.004350405378683014,0.004727438165068521,1.018636852953463
BAG1,True,8126.0,0.28514929800276845,0.3316156852130892,0.9216935135929413
CHMP5,True,11605.0,0.21910223452639904,0.23518930567482896,0.8687249929634078
NFX1,True,10545.0,0.13506031243820446,0.14372665017397795,0.8943380643920322
AQP3,True,489.0,0.6313031441566146,1.5641381810106187,1.6811441187438372
NOL6,True,6781.0,0.02442159383033419,0.025409657502611198,0.9339535449267834
UBE2R2,True,2190.0,0.10065256080680245,0.1196020659644682,1.0305993046850803
UBAP2,True,7408.0,0.05180937314613407,0.05446968144679421,0.928590982757971
DCAF12,True,4087.0,0.07672533122404587,0.08310700513894427,0.9671332614093661
UBAP1,True,12162.0,0.13990508206446509,0.14150443081961384,0.8472046377099728
NUDT2,True,7710.0,0.06861775756377299,0.0708374642787241,0.925592399312061
FAM219A,True,9808.0,0.0227407553885703,0.0228191067201255,0.9040510108516451
ENHO,True,240.0,0.022641882539054775,0.07513250359918482,2.9901336061907906
RPP25L,True,9081.0,0.08730472612220684,0.09036981378760842,0.9121164262507762
DCTN3,True,11882.0,0.4094324698437809,0.4678671158288312,0.8590900765090291
SIGMAR1,True,9570.0,0.11963614791378288,0.1274834629708599,0.9068986438818727
GALT,True,10462.0,0.17411508799683606,0.18989254722017312,0.8955454640910091
IL11RA,True,4410.0,0.01829147716037176,0.01934303141751522,0.961531785610699
AL162231.1,True,2720.0,0.009195175004943643,0.010100350907202632,1.003052179861978
AL162231.2,True,3847.0,0.0065256080680245205,0.006879196071147074,0.9718767473876683
DNAJB5,True,1972.0,0.0058334981214158595,0.006591102898332489,1.0460994949604332
VCP,True,12633.0,0.7299782479731066,0.9138307718001574,0.8112409501952238
FANCG,True,5846.0,0.01987344275262013,0.02066700662580068,0.9429579742638377
PIGO,True,11628.0,0.03925252125766265,0.038506550881114446,0.8678968008004175
STOML2,True,12003.0,0.22345263990508207,0.23623030098038153,0.8545708953068931
FAM214B,True,3998.0,0.04558038362665612,0.05003336726471995,0.9685669431301277
RUSC2,True,2741.0,0.004943642475776152,0.00531521980383775,1.0022971981737558
TESK1,True,9767.0,0.017599367213763102,0.01748910438405523,0.9044800159777928
CD72,True,455.0,0.07188056159778525,0.1394979562660345,1.7386410780831485
SIT1,True,2055.0,0.26290290686177575,0.34252360038115215,1.0397409420220827
RMRP,True,334.0,0.017401621514732055,0.04241444819671773,2.2190864753365114
CCDC107,True,8575.0,0.33962823808582165,0.40169850708744104,0.917298129637277
ARHGEF39,True,1952.0,0.0035594225825588293,0.00394263431098862,1.0480345006024754
TPM2,True,199.0,0.022839628238085823,0.08837378086393782,3.4854611650024805
TLN1,True,841.0,0.5009887284951552,0.9028468419574105,1.299375601869939
CREB3,True,10128.0,0.09165513150088986,0.09413978968641233,0.8999546658480432
GBA2,True,7121.0,0.03608859007316591,0.037953887533203966,0.9308154732784921
RGP1,True,6456.0,0.07385801858809571,0.07730921191680896,0.9369316428596578
AL133410.1,True,4760.0,0.00781095511172632,0.00814624093208482,0.9558174716909382
SPAG8,True,8151.0,0.005734625271900337,0.0057023031478522475,0.9212814933662008
HINT2,True,11580.0,0.22978050227407554,0.24760111863097578,0.8694828264529678
TMEM8B,True,539.0,0.02570694087403599,0.04561615696358662,1.5875316932779797
RECK,True,6219.0,0.05299584734032035,0.05632297298779683,0.9392069936974792
GLIPR2,True,2312.0,0.3515918528771999,0.46590916356854783,1.0225857817670145
CLTA,True,2435.0,0.46766857820842395,0.6492561678111557,1.0163443001512678
GNE,True,9235.0,0.018785841407949377,0.018830286772717215,0.9107276476936864
RNF38,True,6378.0,0.0639707336365434,0.06700394891102134,0.9377684246901177
PAX5,True,723.0,0.042811943840221474,0.06748367727847195,1.3934308845679744
AL161781.2,True,1620.0,0.0163140201700613,0.019411469066739826,1.084852306314
EBLN3P,True,10938.0,0.28010678267747674,0.3128109843443704,0.8865546464512698
ZCCHC7,True,3699.0,0.25519082459956494,0.3111195967278199,0.9752518617633819
GRHPR,True,12098.0,0.23976666007514336,0.2534921239313567,0.8502992543278839
ZBTB5,True,6301.0,0.018983587106980424,0.01961387830272522,0.9384589118078596
POLR1E,True,9204.0,0.09472018983587106,0.09880926116258515,0.9109770703690978
TOMM5,True,12810.0,0.39618350800870084,0.4083350819152526,0.7795944363929788
TRMT10B,True,5679.0,0.08423966778722562,0.09000571571692793,0.944820447164178
EXOSC3,True,8039.0,0.06762902906861776,0.06958783191111084,0.9226582026477979
DCAF10,True,10221.0,0.08572276052995847,0.08728155508954027,0.8989588457565104
SLC25A51,True,9072.0,0.049930789005339135,0.0515954663850786,0.9121938606464964
ALDH1B1,True,5055.0,0.016412893019576824,0.017133932538193487,0.9516829861615894
GLIDR,True,8674.0,0.011864741941862765,0.011922894390089617,0.9164242898501942
CBWD6,True,2684.0,0.0032628040340122602,0.003450244978431485,1.0046525210413908
AL590399.1,True,2115.0,0.0038560411311053984,0.004237082408374062,1.035762887040643
LINC01410,True,2454.0,0.01107375914573858,0.012336570649231389,1.0153544344266396
AL512625.2,True,2706.0,0.006327862368993475,0.006881738040975415,1.0037180932431138
AL512625.3,True,7742.0,0.04103223254894206,0.042912253880370455,0.9252394121507537
AL512625.1,True,4135.0,0.006921099466086613,0.0072694079934118375,0.9663498839642033
CBWD5,True,9251.0,0.03816491991299189,0.03928293690433968,0.9106179639227678
ZNF658,True,2585.0,0.018588095708918333,0.020617565312639557,1.0080820233375454
CBWD3,True,5024.0,0.0058334981214158595,0.005997807140397156,0.9519352249874463
LINC01506,True,2424.0,0.012457979038955902,0.013886116349361386,1.016673597145866
PIP5K1B,True,1525.0,0.02699228791773779,0.03318808517734182,1.0972417990713008
FAM122A,True,6687.0,0.07286929009294048,0.07606994296465042,0.934869287393453
FXN,True,7362.0,0.01661063871860787,0.0169296363784509,0.9289097042697104
TJP2,True,6958.0,0.0044492782281985365,0.004429920150275001,0.9323870323379319
PTAR1,True,10209.0,0.08423966778722562,0.08565488015873544,0.8991482544052456
SMC5-AS1,True,5849.0,0.006624480917540043,0.006779013129489257,0.9429383196564728
SMC5,True,7596.0,0.1862764484872454,0.21111986265697213,0.9267374649951764
KLF9,True,4043.0,0.07079296025311449,0.07646714530394318,0.968026850193865
CEMIP2,True,5429.0,0.13585129523432865,0.15320283994344427,0.9472386146475869
ABHD17B,True,10253.0,0.022048645441961636,0.02196016533832128,0.8985388996128612
C9orf85,True,4433.0,0.06327862368993474,0.06798197180247675,0.9609715093112544
LINC01504,True,2147.0,0.02313624678663239,0.026558500766531143,1.0335168068723037
ZFAND5,True,927.0,0.31046074747874236,0.49788917758498,1.2586219336465718
ALDH1A1,True,783.0,0.025904686573067034,0.03888193138711116,1.342215303504713
ANXA1,True,415.0,1.8445718805615978,8.04940838487536,1.8647925642068341
C9orf40,True,3166.0,0.010480522048645443,0.011360532449603824,0.9879198040675229
CARNMT1,True,6932.0,0.057445125568518884,0.06028125996684419,0.9325667367572846
NMRK1,True,11435.0,0.2106980423175796,0.22703475445675866,0.8741473437340905
OSTF1,True,10648.0,0.7557840616966581,1.0525844588539917,0.8917912477487289
PCSK5,True,3346.0,0.06594819062685386,0.07228444149628047,0.9828768265147815
RFK,True,5788.0,0.07395689143761124,0.07798677397455507,0.9438298232436525
GCNT1,True,1530.0,0.03658295432074352,0.04533415474155313,1.0965951413160944
VPS13A,True,6084.0,0.11617559818073957,0.12800293405889693,0.9406608564211131
GNAQ,True,1867.0,0.0871069804231758,0.10444563930062074,1.0568482824845953
CEP78,True,1345.0,0.11281392129721178,0.14874708946898718,1.129217752243928
PSAT1,True,3990.0,0.021257662645837453,0.022785484280742122,0.9687363441598438
TLE4,True,8432.0,0.21277437215740558,0.24108667567657288,0.9186203437618488
TLE1,True,2371.0,0.03322127743721574,0.03825152286968213,1.019436729590407
FRMD3,True,4551.0,0.002570694087403599,0.0025643391628327418,0.958876969808552
IDNK,True,8268.0,0.036385208621712475,0.0378335057082179,0.9201969728102964
UBQLN1,True,11647.0,0.2681431678860985,0.29178243139453364,0.8670442699181109
AL354920.1,True,1822.0,0.006327862368993475,0.007277268546265635,1.0614071715290863
GKAP1,True,4150.0,0.03579197152461934,0.039062919638889276,0.9660363919614748
KIF27,True,4004.0,0.013150088985564565,0.013967273624534782,0.9685340553626931
C9orf64,True,9929.0,0.03361676883527783,0.03426978133056504,0.9025226955832818
HNRNPK,True,13027.0,1.5917540043504055,2.347013970529316,0.6783258039579169
AL354733.3,True,3463.0,0.004152659679651968,0.0043335892705878235,0.9802976631407744
RMI1,True,4720.0,0.02432272098081867,0.025908890600090904,0.956422867628264
AGTPBP1,True,7320.0,0.16145936325884913,0.18148292888344872,0.9291971861678913
NAA35,True,9216.0,0.0716828158987542,0.07287945797225351,0.9109062614512169
GOLM1,True,2469.0,0.007118845165117659,0.007859927138150048,1.0148509756400708
ISCA1,True,12033.0,0.18360688155032628,0.19144091970345686,0.853227399278453
TUT7,True,3036.0,0.1446509788412102,0.1717962640121956,0.9916768730905327
DAPK1,True,936.0,0.03272691318963813,0.046293621253261225,1.2525721840678137
CTSL,True,596.0,0.04736009491793553,0.08131261886030988,1.5149158444169621
CDK20,True,7040.0,0.011864741941862765,0.012120659642734727,0.9316250351795318
SPIN1,True,7814.0,0.04913980620921495,0.05147607201760302,0.9245803222953856
S1PR3,True,1254.0,0.006228989519477951,0.007772923332371494,1.1523695613405427
CKS2,True,4428.0,0.052204864544196164,0.05680172367454391,0.9611530393995859
SECISBP2,True,11908.0,0.32519280205655526,0.3577020541912273,0.8581477522395659
SEMA4D,True,7640.0,0.23660272889064662,0.27220504991246436,0.9263185437485945
GADD45G,True,1835.0,0.013545580383626656,0.01573660194674608,1.059493802015138
SYK,True,484.0,0.2594423571287324,0.548721769494139,1.689644039688206
AUH,True,7729.0,0.05576428712675499,0.058197265110304146,0.9253852850286567
NFIL3,True,3690.0,0.014237690330235317,0.015222957835701212,0.9755326021617419
SPTLC1,True,11789.0,0.1059916946806407,0.10603944460618668,0.862664034756836
IARS,True,7821.0,0.14732054577812934,0.16340278718388127,0.9245539601395942
NOL8,True,4629.0,0.12902906861775756,0.14640730401006646,0.9578667763672125
CENPP,True,6637.0,0.010678267747676488,0.010960817470903897,0.9354359931820965
IPPK,True,7258.0,0.020664425548744314,0.02122823445667092,0.9297676836065406
BICD2,True,2025.0,0.08344868499110145,0.09824674279318757,1.0418398482440674
ZNF484,True,10518.0,0.04132885109748863,0.04180011275004961,0.8947591471975628
FGD3,True,12602.0,0.4068617757563773,0.4399054477170582,0.8138111727080513
SUSD3,True,3306.0,0.23927229582756576,0.2927876044791089,0.9843174952483307
CARD19,True,7192.0,0.1270516116274471,0.13979419351910716,0.9303435865928018
NINJ1,True,1436.0,0.28218311251730277,0.395792484611455,1.1127316519797366
FAM120AOS,True,11400.0,0.14049831916155825,0.1468754957452211,0.8752968296623572
FAM120A,True,3187.0,0.13239074550128535,0.15521890554472145,0.987175361893143
PHF2,True,5967.0,0.02669566936919122,0.02816099765354672,0.9418234333422087
PTPDC1,True,3605.0,0.020071188451651175,0.021647933228944465,0.9775470953787418
ZNF169,True,10755.0,0.030255091951750048,0.030331448814670474,0.8898663558849694
MFSD14B,True,8582.0,0.04083448684991101,0.042335148514880176,0.9172280898170125
FBP1,True,722.0,0.09373146134071583,0.14942574652912252,1.3936305101065867
C9orf3,True,9051.0,0.014039944631204272,0.014041958653452886,0.9124007303839375
FANCC,True,8336.0,0.010381649199129919,0.010472651718984618,0.9194604995031989
PTCH1,True,3173.0,0.012457979038955902,0.013490585844071165,0.9877147859507673
AL161729.1,True,5723.0,0.0034605497330433064,0.003448915332675119,0.9442412608671845
LINC00476,True,6913.0,0.05487443148111529,0.057801314202312486,0.9328154803804533
ERCC6L2,True,6819.0,0.08512952343286534,0.0899538693092363,0.9335610046382894
LINC00092,True,4486.0,0.007415463713664228,0.007756732939926354,0.9601733632635655
SLC35D2,True,6063.0,0.01848922285940281,0.019137992220438244,0.9408843749558864
ZNF367,True,6235.0,0.009986157801067827,0.010282942555333963,0.9390756899380625
HABP4,True,10718.0,0.028178762111924067,0.028178488361327043,0.8906448425358005
CDC14B,True,4599.0,0.022839628238085823,0.024297839006921916,0.9583065636005595
AAED1,True,8064.0,0.0789994067629029,0.08186289666730437,0.9223030557243391
ZNF510,True,4466.0,0.01848922285940281,0.019533522725728468,0.9603299086335803
ZNF782,True,7533.0,0.017006130116669963,0.017311870426177406,0.9273101805375992
MFSD14C,True,4973.0,0.07415463713664228,0.07894630892391166,0.9527914899164478
AL590705.1,True,6669.0,0.01077714059719201,0.011057578530100485,0.9350352460732138
CCDC180,True,4295.0,0.005042515325291675,0.005215349720004958,0.9633851837281224
TDRD7,True,4899.0,0.025805813723551514,0.027515542630095372,0.953702127139325
TSTD2,True,6660.0,0.03322127743721574,0.035087278827360395,0.9351068426700843
NCBP1,True,7557.0,0.07395689143761124,0.0766024172060393,0.9270757361395916
XPA,True,11607.0,0.2343286533517896,0.2526096204446112,0.8686334189970578
TRMO,True,8158.0,0.06387186078702788,0.06573111618032018,0.9212639711284902
HEMGN,True,1999.0,0.013743326082657702,0.015731205149264377,1.044012130079621
ANP32B,True,12950.0,1.3239074550128536,1.935219932500391,0.7354395360260446
NANS,True,2567.0,0.1297211785643662,0.15522652167739986,1.009591385316134
TRIM14,True,7427.0,0.10065256080680245,0.10773615080576095,0.9283518743133663
CORO2A,True,3593.0,0.036385208621712475,0.04020668873995922,0.9779181858159093
TBC1D2,True,4808.0,0.03223254894206051,0.03475647078462285,0.9550598776155838
ANKS6,True,3835.0,0.004548151077714059,0.004725678339802744,0.9720757733979737
GALNT12,True,6766.0,0.007613209412695274,0.00775376079058859,0.9341058690188603
TGFBR1,True,3372.0,0.03747280996638323,0.04160959211141536,0.9824151855753964
ALG2,True,6011.0,0.07741744117065454,0.08171483670161067,0.9415794572941324
SEC61B,True,1450.0,1.0825588293454618,2.172062036734608,1.1093096095972317
NR4A3,True,2552.0,0.016017401621514733,0.0177400554669549,1.010157321971123
STX17-AS1,True,1631.0,0.0065256080680245205,0.007670257081727515,1.0836359986136512
STX17,True,11439.0,0.16491991299189243,0.17471705578261165,0.874044577200273
ERP44,True,11381.0,0.2901918133280601,0.32129803499280296,0.875951812035599
INVS,True,8945.0,0.03875815701008503,0.04002835977969424,0.9136933263705752
TEX10,True,10225.0,0.04587700217520269,0.04674310995656196,0.8989434907522378
MSANTD3,True,6677.0,0.019675697053589083,0.020279297566136327,0.9349667610627458
MRPL50,True,11798.0,0.10787027882143563,0.1081097128256524,0.8625255298031398
ZNF189,True,8952.0,0.028673126359501682,0.02943585418330326,0.9135672629556514
RNF20,True,5512.0,0.10866126161755982,0.1196065730725117,0.9465468117502637
SMC2,True,2565.0,0.06021356535495353,0.06826163736762948,1.0096794773454396
NIPSNAP3A,True,2099.0,0.06861775756377299,0.07934137014246367,1.0367080457018316
NIPSNAP3B,True,4751.0,0.00553687957286929,0.005704532259855561,0.9559444988685694
ABCA1,True,1120.0,0.017994858611825194,0.02340798336128238,1.1832998074163112
SLC44A1,True,6036.0,0.06337749653945027,0.0666839735704749,0.9412846042249233
FSD1L,True,3701.0,0.008107573660272888,0.00863593186590107,0.9752185751287156
FKTN,True,7591.0,0.01334783468459561,0.013566502750675332,0.9268415248644494
TMEM38B,True,3489.0,0.06357524223848131,0.06962534551969296,0.9800146060192176
LINC01505,True,1547.0,0.003658295432074352,0.004238568483042941,1.0948364522102203
RAD23B,True,10437.0,0.21574055764287126,0.23862890371039225,0.8959934032415778
KLF4,True,276.0,0.22780304528376508,0.7508298016084495,2.6610500131257564
ELP1,True,5033.0,0.04953529760727704,0.05341469553038235,0.9518155175940438
FAM206A,True,9493.0,0.037373937116867706,0.0383538664856942,0.9079538042650215
CTNNAL1,True,3204.0,0.010579394898160965,0.01145733261602856,0.986973673350837
TMEM245,True,5877.0,0.08117460945224442,0.08626081732816318,0.9428515199603801
AKAP2,True,2434.0,0.023333992485663438,0.02635154531527575,1.0163812459599313
TXN,True,287.0,0.5996638323116472,2.22684058706906,2.5573031835442888
LPAR1,True,1914.0,0.0034605497330433064,0.003844445837965341,1.052529283912676
ECPAS,True,3333.0,0.06753015621910223,0.07405091499083867,0.9832795210303574
